msoa,ScoreCQI,crash_rate,commute_rate,OverallCycleScore,ScoreCQIMean,index_length,index_space_syntax,index_space_syntax_length,commute_path
E02001497,3.289473684210526,2,2.1,0.18783438551225756,35.395348837209305,34.57419177102067,0.1829243837560047,0.1704186882942406,0.2025874097889789
E02001498,3.8461538461538463,0,1.2,0.1677565785830685,36.967948717948715,39.654768995475585,0.1846862890174367,0.1943310046300805,0.1909771327203421
E02001499,1.0638297872340423,2,0.7,0.06608391608391607,32.09574468085106,33.73593336927652,0.1589980287426997,0.1590753832360114,0.1330240203120491
E02001500,2.023121387283237,0,0.8,0.0863955909535777,31.53757225433526,33.27193292041125,0.1700082749811376,0.1781984047896333,0.1664940724261156
E02001501,3.180212014134275,3,1.3,0.303663552418525,36.25088339222615,36.23735181462602,0.2292282230782793,0.2077055033385157,0.2605019932421126
E02001502,5.30421216848674,4,1.4,0.21734043406570025,34.99375975039001,37.52374212938235,0.1661002506750788,0.1746661292457114,0.2204771207756041
E02001503,1.2552301255230125,2,0.6,0.19119328253417817,34.27196652719665,38.090219059827774,0.1831873153648587,0.1953016151028163,0.1475663358675814
E02001504,3.5143769968051117,0,0.8,0.058468712678158924,36.95207667731629,34.909939777052315,0.1748310805817763,0.1704684505479578,0.1379045733719295
E02001505,4.761904761904762,3,1.6,0.22361380748550802,32.25797872340426,34.91845648446016,0.18117242734541,0.1807576816902978,0.2204771207756041
E02001506,0.2421307506053268,5,0.8,0.2015544085128711,35.75060532687651,36.659172265736295,0.1685197250564244,0.1723290671055547,0.1583639503966393
E02001507,0.7462686567164178,1,1.0,0.2012799815988876,39.3955223880597,39.958045660373664,0.2271936877131783,0.1992549068231275,0.2124468945421978
E02001508,1.6025641025641024,1,1.8,0.20819958279473813,32.670967741935485,35.40886367313087,0.1906678446733002,0.1883951567557904,0.215906695140123
