msoa,OME,anxiety,asthma,depression,diabetes,hypertension,opioids,total
E02001833,-0.42928066409835647,-0.5646851082682961,-0.7096573789800563,-0.44029798428458455,-0.8275519050521664,-0.6110649021255813,-0.8275519050521664,-0.8769455724662543
E02001839,-0.32350956345619775,-0.3021624166271853,-0.3290794485220472,-0.22810403729632703,-0.10523513919549439,0.06600727444886761,-0.10523513919549439,-0.36650601943588007
E02001843,-0.39135430658643283,-0.48814710737114203,-0.5743740052462583,-0.37319941573544374,-0.2966478864956725,-0.24370603441519892,-0.2966478864956725,-0.5672279020970916
E02001845,0.2181450221493448,0.9967221781644562,1.5208043657849304,0.6555014870628585,2.218501962531813,1.968622289367189,2.218501962531813,1.3237911096517438
E02001842,0.18530698399907464,0.8839123918336623,1.4476144984122954,0.6137228275773995,2.1108752058706592,1.873703776447526,2.1108752058706592,1.2593061289039622
E02001850,0.10917579654616028,0.7925733780965669,1.4069470616107667,0.43894873578345833,2.2238990283418865,1.7447252240203024,2.2238990283418865,1.245178087896815
E02001906,3.4061101006220142,2.327144938648521,2.22065563461391,2.218324325368542,1.3895275466947972,2.2793113324705043,1.3895275466947972,1.8616101710312967
E02006809,-0.3586824681533904,0.16823045403577344,1.3396838386639218,-0.01908266066255917,2.622309539085418,1.4945334543039734,2.622309539085418,1.251373548651394
E02001860,-0.5488791515801696,-0.5053240260615902,0.08672524450597906,-0.5859439010308551,1.6688511845357337,0.2117756839227499,1.6688511845357337,0.3436330823973733
E02001862,-0.5984666970660545,-0.6852353889787433,-0.056471854421630864,-0.7219222968909751,1.3693870145504774,0.010141648182750046,1.3693870145504774,0.01683516688939788
E02001865,-0.6462252188802049,-0.8187476217519746,-0.31916926646692284,-0.8460067697706348,0.9260305303306516,-0.26720046227694855,0.9260305303306516,-0.20487112914863237
E02001926,0.18679005196753543,1.3470771757467919,1.0109375958199556,1.3402083910268665,0.5456166474032634,1.028347894064961,0.5456166474032634,1.0772602392689539
E02001925,-0.18329829384180477,-0.16796065365067936,-0.33260006875979753,0.007810702084946085,-0.6270066726898367,-0.1885975340874684,-0.6270066726898367,-0.47019096488753903
E02001922,0.32201576887582684,0.06826809037736029,-0.3440526248583254,0.3072836156700591,-0.8533218202320774,-0.4684578801889358,-0.8533218202320774,-0.27975030720402577
E02001883,-0.4568289190004755,-1.0229954811172406,-1.2476435411918916,-0.9545329501421936,-1.18485399353406,-1.1122382824412769,-1.18485399353406,-1.22370518625779
E02001895,0.15481405860282874,-0.5310069559309829,-0.7535508073312431,-0.4842089019536885,-0.6425922380447345,-0.5820784043916475,-0.6425922380447345,-0.7682507974470053
E02001872,-0.6409602231619073,-1.156876405654209,-1.4122099836882909,-1.0574370056787386,-1.3968774832370203,-1.1984967247817149,-1.3968774832370203,-1.414889888659702
E02001898,2.1020329501508033,0.3683365914693363,0.004686404975548968,0.2949701826037473,0.15017493124618927,0.19825406899165926,0.15017493124618927,0.10518563416949983
E02001907,0.9122236768603766,0.6167639131480668,0.34044144474761107,0.712266126096814,0.2654054349957565,0.6803547377563136,0.2654054349957565,0.058306404465997524
E02001889,-0.4414760807025081,-0.2209316656970647,-0.2891774942338446,-0.509299726844286,-0.06635470762995341,-0.462272745574788,-0.06635470762995341,0.14553592601382087
E02001896,-0.6826798855229598,-0.77028586405462,-0.7811614067049075,-0.8794682245071593,0.19846360213784622,-0.8308502365878682,0.19846360213784622,-0.4147673309371861
E02007039,-0.5485751317557388,-0.6969365917413838,-0.312821900478056,-0.8204596738666504,0.21748400123137174,-0.6404552016840257,0.21748400123137174,-0.16458473383253888
E02001873,-0.5252088096833132,-0.6049495869054049,-0.2143879222861203,-0.6413757860533794,0.6530543168226923,-0.27415004308979346,0.6530543168226923,-0.21380459373825603
E02001897,-0.6578077135723802,-0.6746372713115497,-0.6382084767532376,-0.7726052638564378,0.11352649913672318,-0.7370197454274654,0.11352649913672318,-0.38760970008571316
E02001910,-0.6950548580476669,-1.0916256273009017,-1.0344099574001377,-1.0524732444048122,-1.037636582739098,-1.1936969326341849,-1.037636582739098,-1.1130496753813726
E02001909,-0.6670361946665401,-1.0316356040655692,-0.9029433462746129,-1.0241516936354236,-0.7112585780161218,-1.087288586463469,-0.7112585780161218,-0.9185744126994674
E02001903,-0.5756765860014998,-0.6686738941231616,-0.40167486010021225,-0.723886391866052,0.38355052333708567,-0.6192436020023666,0.38355052333708567,-0.2675440234415954
E02001908,-0.5206084626156634,-0.6505452762929486,-0.18879197682328838,-0.7714405184205498,0.46367785187003147,-0.5670776588496556,0.46367785187003147,-0.049635839108235574
E02007040,-0.5785901120994831,-0.5981905677360505,-0.1839284451341094,-0.7811736684825773,0.6345821628061109,-0.5521320830645935,0.6345821628061109,0.02826036360622352
E02001846,-0.5834045312692919,-0.9849736356433958,-1.1579801415423232,-0.9045916215120409,-1.2123425305527276,-1.0250388725449233,-1.2123425305527276,-1.078170063736569
E02001828,-0.6450752956734086,-1.2286656794148323,-1.4198675800840157,-1.105496890845163,-1.6735007751322906,-1.302192852102135,-1.6735007751322906,-1.4722497799073597
E02001829,-0.5568520057766317,-0.9364501713362218,-1.0938860727744546,-0.8296963746050223,-1.451018493425701,-1.0091715940134793,-1.451018493425701,-1.152627485192031
E02001827,-0.6587385017028089,-1.272074467893599,-1.4690190885439267,-1.1450446308156008,-1.698741851651821,-1.3421475969731715,-1.698741851651821,-1.5239538085376783
E02001830,-0.2814343302695165,-0.220799697112807,-0.24539007555940856,-0.16315025404366137,-0.8472980042292086,-0.19095460591551694,-0.8472980042292086,-0.3358409589909059
E02001832,0.11222088855868957,1.1284859516901098,1.412335159238334,1.1978270065979884,0.5296141364897925,1.4868730790471631,0.5296141364897925,1.1805887100503782
E02001838,0.3141496746952643,1.8941765704886306,2.4821662061702714,2.0297004089468142,1.5932852192378806,2.7054782666801342,1.5932852192378806,2.10052572915799
E02001847,0.5179520887344713,2.1623570163084875,2.661552117638786,2.297486434745582,1.8456914144155891,2.8869838694779184,1.8456914144155891,2.3661205944073553
E02001831,-0.06639969760144211,0.49885849135337623,0.5862166393333416,0.5568626393288496,-0.17283650641373186,0.6079918863295789,-0.17283650641373186,0.4496341568400497
E02001835,0.027678139562495076,0.8188886760373341,1.032249804150574,0.7980196900314778,-0.01684580651579958,1.0209887003241183,-0.01684580651579958,0.8649471264215124
E02001841,0.3104026326432626,1.8111665487499142,2.4707841158609267,1.7009339016433789,0.9489987179725714,2.5594171288766274,0.9489987179725714,2.1715196403087385
E02001881,-0.5151710020184348,-0.3540849613030644,-0.16694026593087696,-0.5315709963342986,0.14200884132819191,-0.46440879338164814,0.14200884132819191,0.11136403586257047
E02001874,-0.6132185453064432,-0.6107047533803165,-0.13206130690016768,-0.7113688728145433,0.4875573771953323,-0.640981420557581,0.4875573771953323,0.0767886666206509
E02001877,-0.6944670799101921,-1.061227145751526,-0.6705743961407966,-1.0565062612122933,-0.4723510032050491,-1.0799646359875397,-0.4723510032050491,-0.5837672328672546
E02001935,-0.4237632883911132,-0.9202372731136732,-1.1111155327432365,-0.7684010013314747,-1.4068854957863342,-0.9913633341528456,-1.4068854957863342,-1.2345697675640632
E02001888,0.307765465719612,0.25449842980001697,0.026124703386384545,0.17280143452181052,0.20309563488115773,0.14916433119851027,0.20309563488115773,0.06276642808509572
E02006896,-0.7521727712500936,-1.4687519959716948,-1.654781300762944,-1.339737417865332,-1.6895699212721762,-1.542343125394937,-1.6895699212721762,-1.6920838479177789
E02006899,-0.7257577342911321,-1.392813091830484,-1.5510070680869337,-1.2763575811300722,-1.5867967921790636,-1.4591811697282886,-1.5867967921790636,-1.6013713968317858
