msoa,ScoreCQI,crash_rate,commute_rate,OverallCycleScore,ScoreCQIMean,index_length,index_space_syntax,index_space_syntax_length,commute_path
E02001170,5.578512396694215,1,1.2,0.14188838425746095,35.659183673469386,36.28958592059154,0.1956478292152875,0.1865427188607047,0.1893713517239431
E02001171,8.641975308641975,1,1.3,0.12272074788157938,31.73936170212766,36.12974620020689,0.1987004949781385,0.1799811241605579,0.1425915889196364
E02001173,7.1022727272727275,0,3.8,0.2699006252371979,38.44818652849741,37.83319658170658,0.2078239230171178,0.1996394109965704,0.2348347875649762
E02001174,6.382978723404255,0,2.3,0.1076357962181458,36.74834437086093,37.41326602234791,0.1896903169720208,0.1736059180482515,0.1525270094386649
E02001175,10.416666666666668,1,2.8,0.4350904517641514,40.208333333333336,40.94523610693387,0.2412704511862482,0.2475497908505873,0.2871053742261733
E02001176,6.833333333333333,1,1.8,0.2288074482551845,36.12297734627832,38.92974457261916,0.2078010798262503,0.2030473191355581,0.2131128354571843
E02001177,7.28051391862955,0,2.7,0.19741822265918407,31.199122807017545,37.58527648542203,0.1914454661857334,0.1934183572296096,0.2553331887090965
E02001179,27.64976958525346,0,3.4,0.36438450614537743,46.167381974248926,47.61952286755174,0.2264608434654863,0.2308148767546889,0.2809013644022807
E02001180,11.08179419525066,1,2.9,0.3410344840369249,39.9304556354916,40.36907454426672,0.2291020318371476,0.2202660186946246,0.3009457376138287
E02001181,6.719367588932807,2,4.2,0.514664230248752,35.3672131147541,42.27390701857193,0.2449921176859607,0.2415832576423006,0.350125853944483
E02001182,4.584527220630372,1,3.1,0.2080492538639113,36.87397260273973,37.931867875144185,0.1989754464464156,0.1809524578642785,0.2606487043114601
E02001183,6.069364161849711,1,3.1,0.22246517682568814,33.062790697674416,37.42757094857891,0.1991119786284032,0.1849414546600783,0.2678566657923485
E02001185,9.97920997920998,1,2.3,0.28952948705135306,36.49908925318761,35.56916164658951,0.2348190504583891,0.2135607632284439,0.2424883381105784
E02001186,8.093994778067886,0,2.4,0.19544718916980375,36.05975609756098,33.88665609635955,0.2032573652476228,0.1966462438312267,0.2378767991032927
E02006957,2.2222222222222223,0,2.5,0.2116358819608677,37.11666666666667,37.62008833791251,0.2094365805187408,0.1998680174337644,0.2175521327684036
E02006958,5.429864253393665,2,2.7,0.348111172788349,37.36909871244635,37.95378020677232,0.1968438379166322,0.2143631788917711,0.277243985934306
E02006959,7.563025210084033,0,2.0,0.3212407027255556,37.310344827586206,40.60200780766987,0.245341624048321,0.2364853258309126,0.2986563062488962
E02006960,9.109730848861282,0,3.4,0.34615755584816255,35.47372611464968,38.121161351883366,0.2311060035295147,0.2257713393741429,0.3624287840334925
E02006961,13.728323699421964,3,3.5,0.2976328241499817,33.805774278215225,36.177412147274765,0.180191095190722,0.179956794987563,0.2475255234045828
E02006962,16.293929712460063,0,2.7,0.361771029489958,35.641337386018236,39.76456256890772,0.2687548092858921,0.2388960433664574,0.3686191171589097
E02006963,8.167330677290837,0,2.2,0.23018861358455975,37.67193675889328,38.33283228105872,0.2312077981695883,0.2087749877465574,0.3337163177283633
E02001259,7.218045112781955,5,4.3,0.4631158778291907,32.338811630847026,35.820678094358826,0.1945024266337192,0.1949320541391813,0.3297184974145603
E02001260,9.746434231378764,2,2.0,0.31324815475900886,35.167117726657644,36.45304392483179,0.2269753304315214,0.2135206492859838,0.2165850221622705
E02001261,9.87202925045704,2,4.4,0.3037366601946089,33.880418535127056,34.64918653517852,0.192613802842632,0.1807024516992181,0.2898736930059148
E02001262,4.794520547945205,3,3.5,0.4076906410654401,36.4452736318408,39.34003937980344,0.2084331188253929,0.2104106396836348,0.3956070776115178
E02001263,2.083333333333333,1,1.6,0.1199218895655321,34.145320197044335,37.12006383219149,0.1783972939447801,0.1754333717981004,0.2165850221622705
E02001264,11.1358574610245,1,2.7,0.26210610693870084,35.896780303030305,38.125756736531926,0.2162670339589481,0.2009414539861007,0.2852527039430167
E02001265,1.9230769230769231,1,2.2,0.2712372749707659,38.20680628272251,39.098867896925576,0.2145368183896698,0.2097569296545773,0.2348024397651023
E02001266,6.237816764132553,2,3.2,0.2804038501313406,29.52839931153184,35.789485722893176,0.1898169910852452,0.1893392305692221,0.2852527039430167
E02001267,6.779661016949152,0,2.6,0.2391137604327066,36.55367231638418,37.67396650901373,0.2025801836758593,0.2062135955701639,0.2761809575958577
E02001268,10.869565217391305,2,1.9,0.2771453918777961,40.479166666666664,40.904617467584096,0.2179905058835019,0.2047884992759444,0.2581295761552513
E02001269,9.931506849315069,2,3.6,0.4568352951536447,32.11516853932584,39.54094220364523,0.249642589787592,0.233128119846514,0.3281483517456737
E02001270,1.358695652173913,1,2.6,0.16673980069010633,28.792746113989637,32.27975845448257,0.1794440592361835,0.1758106255683701,0.2450223051710478
E02001271,7.666666666666666,1,2.0,0.25852677586237893,35.97666666666667,38.08828306850609,0.1827185033999178,0.2087553612485785,0.2475283026360217
E02001272,5.438066465256798,2,2.0,0.42365387396474047,34.58839050131926,37.637748017966665,0.2498224122437203,0.2440707612224418,0.3734793418083649
E02001273,5.597964376590331,3,2.5,0.3233048096519894,34.61518987341772,37.45640758768547,0.1994387585431776,0.1996380533318485,0.3082726472180327
E02001274,0.4878048780487805,1,1.7,0.2415418243396122,37.774468085106385,38.09367695963751,0.2179394177944846,0.2078287812172664,0.2438621448939026
E02001275,3.832116788321168,0,1.3,0.1734426543574523,33.11601307189542,32.99301317159944,0.1960790696274335,0.2043928044383105,0.2245743701984991
E02001276,1.7167381974248928,0,1.9,0.20794229911839324,36.40585774058577,38.15566358430313,0.1920420198011195,0.2063925481092798,0.3183003275783744
E02001277,6.74373795761079,0,2.8,0.1391589595543463,36.77938517179024,38.78043226508779,0.1729029034290622,0.1760398086529842,0.1808879906654532
E02001278,15.0,2,1.4,0.24926690429679504,40.205882352941174,40.417501939352675,0.2071529183514485,0.2033631184938411,0.2231113413881307
E02001279,4.145077720207254,1,1.8,0.3029758956135463,41.47668393782384,40.84298479324943,0.22723066979731,0.2235702991519196,0.2969955005790637
E02001280,2.702702702702702,1,2.7,0.2985438533476681,34.40431266846361,40.27686131538781,0.2153741499279062,0.2110240587597892,0.3442522253957656
E02001281,2.380952380952381,1,1.5,0.21510715268416822,32.3978102189781,35.95174519252505,0.2075512978717826,0.2030296286773644,0.2397088847951832
E02001282,5.6537102473498235,2,1.4,0.28140247992482154,31.246875,35.714844514483985,0.2040846640067098,0.2122552795126858,0.2520097508506908
E02001283,5.365853658536586,2,1.3,0.22261702177656006,30.65759637188209,31.95647998337436,0.1885545664857541,0.197246653207631,0.2634530331678416
E02001284,6.369426751592357,2,1.3,0.22249114478079002,36.25766871165644,38.32685218070936,0.1982094029269983,0.1972118220744373,0.2398376765338655
E02001285,10.122699386503069,0,1.1,0.2328400596532905,36.5,38.35306710735017,0.1966974132459796,0.2233440479599943,0.2277285407149252
E02001286,0.7272727272727273,0,0.8,0.17308709382996856,33.93950177935943,35.20098098287093,0.2026503027407605,0.2105832293259942,0.2815238456369159
